gebeurtenisdatum,gebeurtenisjaar,stationid,duur_uur,neerslaghoeveelheid_mmuur,terugkeertijd_jaar,stationnaam
2006-08-03 02:00:00,2006,310,4,37.2,2,Vlissingen
2006-08-25 01:00:00,2006,310,4,31.6,2,Vlissingen
2015-08-30 23:00:00,2015,310,4,39.6,2,Vlissingen
2017-08-05 12:00:00,2017,310,4,31.5,2,Vlissingen
2017-08-15 12:00:00,2017,310,4,31.3,2,Vlissingen
2020-06-17 17:00:00,2020,310,4,66.1,2,Vlissingen
2022-09-10 10:00:00,2022,310,4,30.9,2,Vlissingen
1971-07-24 03:00:00,1971,310,8,40.5,2,Vlissingen
1975-08-01 03:00:00,1975,310,8,36.5,2,Vlissingen
1975-08-21 14:00:00,1975,310,8,40.8,2,Vlissingen
1979-10-05 01:00:00,1979,310,8,41.9,2,Vlissingen
1979-10-14 08:00:00,1979,310,8,39.8,2,Vlissingen
1982-07-14 18:00:00,1982,310,8,38.3,2,Vlissingen
1992-06-03 00:00:00,1992,310,8,45.9,2,Vlissingen
1996-08-29 03:00:00,1996,310,8,40.2,2,Vlissingen
2004-08-16 07:00:00,2004,310,8,38.9,2,Vlissingen
2005-07-04 08:00:00,2005,310,8,61.0,2,Vlissingen
2005-08-20 12:00:00,2005,310,8,55.8,2,Vlissingen
2006-08-03 02:00:00,2006,310,8,44.3,2,Vlissingen
2006-08-25 02:00:00,2006,310,8,47.2,2,Vlissingen
2010-08-17 03:00:00,2010,310,8,42.6,2,Vlissingen
2013-10-13 06:00:00,2013,310,8,42.7,2,Vlissingen
2015-08-31 01:00:00,2015,310,8,39.8,2,Vlissingen
2015-09-13 21:00:00,2015,310,8,35.3,2,Vlissingen
2017-08-15 14:00:00,2017,310,8,36.4,2,Vlissingen
2020-06-17 21:00:00,2020,310,8,67.0,2,Vlissingen
2020-09-26 09:00:00,2020,310,8,37.5,2,Vlissingen
2022-09-10 13:00:00,2022,310,8,40.1,2,Vlissingen
1963-08-03 16:00:00,1963,310,12,37.1,2,Vlissingen
1971-07-24 02:00:00,1971,310,12,40.5,2,Vlissingen
1974-10-21 12:00:00,1974,310,12,43.8,2,Vlissingen
1975-08-21 17:00:00,1975,310,12,40.8,2,Vlissingen
1979-10-05 06:00:00,1979,310,12,50.2,2,Vlissingen
1979-10-14 11:00:00,1979,310,12,41.3,2,Vlissingen
1982-07-14 19:00:00,1982,310,12,38.3,2,Vlissingen
1992-06-03 04:00:00,1992,310,12,55.8,2,Vlissingen
1996-08-29 08:00:00,1996,310,12,45.5,2,Vlissingen
2002-08-20 16:00:00,2002,310,12,43.7,2,Vlissingen
2004-08-16 11:00:00,2004,310,12,39.3,2,Vlissingen
2005-07-04 12:00:00,2005,310,12,80.1,2,Vlissingen
2005-08-20 12:00:00,2005,310,12,60.3,2,Vlissingen
2006-08-03 05:00:00,2006,310,12,47.6,2,Vlissingen
2006-08-25 05:00:00,2006,310,12,48.7,2,Vlissingen
2010-08-16 12:00:00,2010,310,12,36.6,2,Vlissingen
2010-08-17 04:00:00,2010,310,12,51.1,2,Vlissingen
2013-10-13 10:00:00,2013,310,12,53.9,2,Vlissingen
2015-08-31 05:00:00,2015,310,12,39.9,2,Vlissingen
2017-07-24 09:00:00,2017,310,12,37.5,2,Vlissingen
2020-06-18 02:00:00,2020,310,12,81.4,2,Vlissingen
2020-09-26 10:00:00,2020,310,12,45.4,2,Vlissingen
2022-09-10 15:00:00,2022,310,12,45.1,2,Vlissingen
1960-09-21 07:00:00,1960,310,24,60.7,2,Vlissingen
1960-12-04 14:00:00,1960,310,24,48.4,2,Vlissingen
1974-10-21 12:00:00,1974,310,24,56.4,2,Vlissingen
1979-10-05 09:00:00,1979,310,24,53.0,2,Vlissingen
1992-06-03 08:00:00,1992,310,24,58.4,2,Vlissingen
1996-08-29 19:00:00,1996,310,24,63.1,2,Vlissingen
1999-10-04 18:00:00,1999,310,24,49.1,2,Vlissingen
2002-08-20 19:00:00,2002,310,24,48.5,2,Vlissingen
2005-07-04 16:00:00,2005,310,24,82.1,2,Vlissingen
2005-08-20 16:00:00,2005,310,24,60.9,2,Vlissingen
2006-08-03 16:00:00,2006,310,24,55.5,2,Vlissingen
2006-08-25 04:00:00,2006,310,24,53.3,2,Vlissingen
2010-08-17 01:00:00,2010,310,24,73.6,2,Vlissingen
2013-10-13 21:00:00,2013,310,24,60.1,2,Vlissingen
2015-08-31 16:00:00,2015,310,24,49.2,2,Vlissingen
2020-06-18 08:00:00,2020,310,24,100.1,2,Vlissingen
2020-09-26 13:00:00,2020,310,24,52.4,2,Vlissingen
2022-09-10 10:00:00,2022,310,24,53.2,2,Vlissingen
1960-09-21 20:00:00,1960,310,48,73.8,2,Vlissingen
1974-10-22 06:00:00,1974,310,48,66.0,2,Vlissingen
1982-10-09 14:00:00,1982,310,48,69.0,2,Vlissingen
1992-06-04 12:00:00,1992,310,48,62.7,2,Vlissingen
1996-08-30 13:00:00,1996,310,48,70.7,2,Vlissingen
1999-10-05 16:00:00,1999,310,48,61.2,2,Vlissingen
2005-07-05 22:00:00,2005,310,48,103.7,2,Vlissingen
2005-08-21 04:00:00,2005,310,48,74.8,2,Vlissingen
2006-08-03 05:00:00,2006,310,48,63.3,2,Vlissingen
2010-08-17 19:00:00,2010,310,48,96.8,2,Vlissingen
2013-10-13 16:00:00,2013,310,48,67.2,2,Vlissingen
2020-06-18 17:00:00,2020,310,48,111.3,2,Vlissingen
2020-09-27 08:00:00,2020,310,48,63.4,2,Vlissingen
2022-09-10 13:00:00,2022,310,48,70.7,2,Vlissingen
1960-09-22 20:00:00,1960,310,72,74.6,2,Vlissingen
1961-10-20 07:00:00,1961,310,72,83.9,2,Vlissingen
1974-10-23 09:00:00,1974,310,72,83.5,2,Vlissingen
1982-10-10 04:00:00,1982,310,72,78.8,2,Vlissingen
1996-08-31 08:00:00,1996,310,72,70.8,2,Vlissingen
2005-07-07 00:00:00,2005,310,72,108.8,2,Vlissingen
2005-08-21 10:00:00,2005,310,72,74.8,2,Vlissingen
2006-08-03 17:00:00,2006,310,72,70.4,2,Vlissingen
2010-08-17 15:00:00,2010,310,72,103.1,2,Vlissingen
2013-10-13 11:00:00,2013,310,72,87.9,2,Vlissingen
2020-06-19 01:00:00,2020,310,72,112.6,2,Vlissingen
2020-09-28 16:00:00,2020,310,72,70.0,2,Vlissingen
2022-09-10 13:00:00,2022,310,72,73.8,2,Vlissingen
1960-09-23 18:00:00,1960,310,96,78.5,2,Vlissingen
1961-10-21 06:00:00,1961,310,96,84.9,2,Vlissingen
1974-10-22 15:00:00,1974,310,96,86.9,2,Vlissingen
1982-10-10 03:00:00,1982,310,96,79.7,2,Vlissingen
2005-07-07 11:00:00,2005,310,96,136.6,2,Vlissingen
2005-08-23 06:00:00,2005,310,96,80.5,2,Vlissingen
2006-08-25 07:00:00,2006,310,96,79.2,2,Vlissingen
2010-08-17 10:00:00,2010,310,96,103.6,2,Vlissingen
2013-10-14 03:00:00,2013,310,96,98.2,2,Vlissingen
2020-06-19 20:00:00,2020,310,96,113.5,2,Vlissingen
2020-09-27 12:00:00,2020,310,96,75.6,2,Vlissingen
2022-09-10 15:00:00,2022,310,96,84.6,2,Vlissingen
1961-10-25 04:00:00,1961,310,192,120.4,2,Vlissingen
1969-08-23 09:00:00,1969,310,192,99.4,2,Vlissingen
1974-10-25 20:00:00,1974,310,192,101.2,2,Vlissingen
1982-10-15 00:00:00,1982,310,192,108.3,2,Vlissingen
2001-09-17 10:00:00,2001,310,192,100.7,2,Vlissingen
2005-07-07 08:00:00,2005,310,192,141.6,2,Vlissingen
2005-08-21 12:00:00,2005,310,192,99.0,2,Vlissingen
2010-08-23 15:00:00,2010,310,192,120.0,2,Vlissingen
2013-10-17 06:00:00,2013,310,192,111.7,2,Vlissingen
2020-06-19 15:00:00,2020,310,192,119.5,2,Vlissingen
2022-09-17 10:00:00,2022,310,192,105.4,2,Vlissingen
1971-07-23 22:00:00,1971,310,1,36.9,5,Vlissingen
1982-07-14 16:00:00,1982,310,1,26.6,5,Vlissingen
2005-07-04 01:00:00,2005,310,1,28.3,5,Vlissingen
2017-08-05 10:00:00,2017,310,1,30.3,5,Vlissingen
2020-06-17 15:00:00,2020,310,1,51.3,5,Vlissingen
1971-07-23 23:00:00,1971,310,2,38.2,5,Vlissingen
1982-07-14 17:00:00,1982,310,2,38.2,5,Vlissingen
1986-08-23 07:00:00,1986,310,2,32.2,5,Vlissingen
2005-07-04 02:00:00,2005,310,2,31.8,5,Vlissingen
2005-08-20 10:00:00,2005,310,2,38.1,5,Vlissingen
2017-08-05 10:00:00,2017,310,2,31.2,5,Vlissingen
2020-06-17 16:00:00,2020,310,2,60.0,5,Vlissingen
1971-07-24 00:00:00,1971,310,4,40.0,5,Vlissingen
1975-08-01 03:00:00,1975,310,4,36.5,5,Vlissingen
1975-08-21 11:00:00,1975,310,4,40.6,5,Vlissingen
1982-07-14 18:00:00,1982,310,4,38.3,5,Vlissingen
2005-07-04 04:00:00,2005,310,4,43.9,5,Vlissingen
2005-08-20 11:00:00,2005,310,4,49.9,5,Vlissingen
2006-08-03 02:00:00,2006,310,4,37.2,5,Vlissingen
2015-08-30 23:00:00,2015,310,4,39.6,5,Vlissingen
2020-06-17 17:00:00,2020,310,4,66.1,5,Vlissingen
1979-10-05 01:00:00,1979,310,8,41.9,5,Vlissingen
1992-06-03 00:00:00,1992,310,8,45.9,5,Vlissingen
2005-07-04 08:00:00,2005,310,8,61.0,5,Vlissingen
2005-08-20 12:00:00,2005,310,8,55.8,5,Vlissingen
2006-08-03 02:00:00,2006,310,8,44.3,5,Vlissingen
2006-08-25 02:00:00,2006,310,8,47.2,5,Vlissingen
2010-08-17 03:00:00,2010,310,8,42.6,5,Vlissingen
2013-10-13 06:00:00,2013,310,8,42.7,5,Vlissingen
2020-06-17 21:00:00,2020,310,8,67.0,5,Vlissingen
1979-10-05 06:00:00,1979,310,12,50.2,5,Vlissingen
1992-06-03 04:00:00,1992,310,12,55.8,5,Vlissingen
1996-08-29 08:00:00,1996,310,12,45.5,5,Vlissingen
2005-07-04 12:00:00,2005,310,12,80.1,5,Vlissingen
2005-08-20 12:00:00,2005,310,12,60.3,5,Vlissingen
2006-08-03 05:00:00,2006,310,12,47.6,5,Vlissingen
2006-08-25 05:00:00,2006,310,12,48.7,5,Vlissingen
2010-08-17 04:00:00,2010,310,12,51.1,5,Vlissingen
2013-10-13 10:00:00,2013,310,12,53.9,5,Vlissingen
2020-06-18 02:00:00,2020,310,12,81.4,5,Vlissingen
2020-09-26 10:00:00,2020,310,12,45.4,5,Vlissingen
1960-09-21 07:00:00,1960,310,24,60.7,5,Vlissingen
1996-08-29 19:00:00,1996,310,24,63.1,5,Vlissingen
2005-07-04 20:00:00,2005,310,24,82.1,5,Vlissingen
2005-08-20 16:00:00,2005,310,24,60.9,5,Vlissingen
2010-08-17 01:00:00,2010,310,24,73.6,5,Vlissingen
2013-10-13 21:00:00,2013,310,24,60.1,5,Vlissingen
2020-06-18 13:00:00,2020,310,24,100.1,5,Vlissingen
1960-09-21 19:00:00,1960,310,48,73.8,5,Vlissingen
2005-07-05 19:00:00,2005,310,48,103.7,5,Vlissingen
2005-08-21 06:00:00,2005,310,48,74.8,5,Vlissingen
2010-08-17 21:00:00,2010,310,48,96.8,5,Vlissingen
2020-06-18 17:00:00,2020,310,48,111.3,5,Vlissingen
1961-10-20 07:00:00,1961,310,72,83.9,5,Vlissingen
1974-10-23 09:00:00,1974,310,72,83.5,5,Vlissingen
2005-07-07 00:00:00,2005,310,72,108.8,5,Vlissingen
2010-08-17 15:00:00,2010,310,72,103.1,5,Vlissingen
2013-10-13 11:00:00,2013,310,72,87.9,5,Vlissingen
2020-06-19 01:00:00,2020,310,72,112.6,5,Vlissingen
2005-07-07 11:00:00,2005,310,96,136.6,5,Vlissingen
2010-08-17 10:00:00,2010,310,96,103.6,5,Vlissingen
2013-10-14 01:00:00,2013,310,96,98.2,5,Vlissingen
2020-06-19 22:00:00,2020,310,96,113.5,5,Vlissingen
1961-10-25 06:00:00,1961,310,192,120.4,5,Vlissingen
2005-07-07 16:00:00,2005,310,192,141.6,5,Vlissingen
2010-08-23 18:00:00,2010,310,192,120.0,5,Vlissingen
2020-06-19 22:00:00,2020,310,192,119.5,5,Vlissingen
1971-07-23 22:00:00,1971,310,1,36.9,10,Vlissingen
2020-06-17 15:00:00,2020,310,1,51.3,10,Vlissingen
1971-07-23 23:00:00,1971,310,2,38.2,10,Vlissingen
1982-07-14 17:00:00,1982,310,2,38.2,10,Vlissingen
2005-08-20 10:00:00,2005,310,2,38.1,10,Vlissingen
2020-06-17 16:00:00,2020,310,2,60.0,10,Vlissingen
2005-07-04 04:00:00,2005,310,4,43.9,10,Vlissingen
2005-08-20 11:00:00,2005,310,4,49.9,10,Vlissingen
2020-06-17 17:00:00,2020,310,4,66.1,10,Vlissingen
2005-07-04 08:00:00,2005,310,8,61.0,10,Vlissingen
2005-08-20 12:00:00,2005,310,8,55.8,10,Vlissingen
2020-06-17 21:00:00,2020,310,8,67.0,10,Vlissingen
1992-06-03 04:00:00,1992,310,12,55.8,10,Vlissingen
2005-07-04 12:00:00,2005,310,12,80.1,10,Vlissingen
2005-08-20 12:00:00,2005,310,12,60.3,10,Vlissingen
2013-10-13 10:00:00,2013,310,12,53.9,10,Vlissingen
2020-06-18 02:00:00,2020,310,12,81.4,10,Vlissingen
2005-07-04 17:00:00,2005,310,24,82.1,10,Vlissingen
2010-08-17 01:00:00,2010,310,24,73.6,10,Vlissingen
2020-06-18 13:00:00,2020,310,24,100.1,10,Vlissingen
2005-07-05 20:00:00,2005,310,48,103.7,10,Vlissingen
2010-08-17 17:00:00,2010,310,48,96.8,10,Vlissingen
2020-06-18 17:00:00,2020,310,48,111.3,10,Vlissingen
2005-07-07 00:00:00,2005,310,72,108.8,10,Vlissingen
2010-08-17 15:00:00,2010,310,72,103.1,10,Vlissingen
2020-06-19 02:00:00,2020,310,72,112.6,10,Vlissingen
2005-07-07 11:00:00,2005,310,96,136.6,10,Vlissingen
2010-08-17 10:00:00,2010,310,96,103.6,10,Vlissingen
2020-06-20 00:00:00,2020,310,96,113.5,10,Vlissingen
2005-07-07 16:00:00,2005,310,192,141.6,10,Vlissingen
2020-06-17 15:00:00,2020,310,1,51.3,20,Vlissingen
2020-06-17 16:00:00,2020,310,2,60.0,20,Vlissingen
2020-06-17 17:00:00,2020,310,4,66.1,20,Vlissingen
2005-07-04 08:00:00,2005,310,8,61.0,20,Vlissingen
2020-06-17 20:00:00,2020,310,8,67.0,20,Vlissingen
2005-07-04 12:00:00,2005,310,12,80.1,20,Vlissingen
2020-06-18 02:00:00,2020,310,12,81.4,20,Vlissingen
2005-07-04 22:00:00,2005,310,24,82.1,20,Vlissingen
2020-06-18 12:00:00,2020,310,24,100.1,20,Vlissingen
2005-07-05 15:00:00,2005,310,48,103.7,20,Vlissingen
2010-08-17 21:00:00,2010,310,48,96.8,20,Vlissingen
2020-06-18 17:00:00,2020,310,48,111.3,20,Vlissingen
2005-07-07 00:00:00,2005,310,72,108.8,20,Vlissingen
2010-08-17 15:00:00,2010,310,72,103.1,20,Vlissingen
2020-06-19 02:00:00,2020,310,72,112.6,20,Vlissingen
2005-07-07 19:00:00,2005,310,96,136.6,20,Vlissingen
2020-06-20 07:00:00,2020,310,96,113.5,20,Vlissingen
2005-07-07 16:00:00,2005,310,192,141.6,20,Vlissingen
2020-06-17 15:00:00,2020,310,1,51.3,50,Vlissingen
2020-06-17 16:00:00,2020,310,2,60.0,50,Vlissingen
2020-06-17 17:00:00,2020,310,4,66.1,50,Vlissingen
2005-07-04 12:00:00,2005,310,12,80.1,50,Vlissingen
2020-06-18 02:00:00,2020,310,12,81.4,50,Vlissingen
2020-06-18 05:00:00,2020,310,24,100.1,50,Vlissingen
2020-06-18 17:00:00,2020,310,48,111.3,50,Vlissingen
2005-07-07 15:00:00,2005,310,96,136.6,50,Vlissingen
1975-06-23 16:00:00,1975,344,1,38.0,2,Rotterdam
1975-06-23 21:00:00,1975,344,1,25.1,2,Rotterdam
1977-08-07 22:00:00,1977,344,1,24.3,2,Rotterdam
1977-08-27 18:00:00,1977,344,1,35.3,2,Rotterdam
1987-09-19 22:00:00,1987,344,1,29.4,2,Rotterdam
1996-08-06 18:00:00,1996,344,1,21.0,2,Rotterdam
2004-04-30 20:00:00,2004,344,1,21.6,2,Rotterdam
2008-08-07 13:00:00,2008,344,1,22.7,2,Rotterdam
2020-06-14 09:00:00,2020,344,1,21.1,2,Rotterdam
1975-06-23 17:00:00,1975,344,2,45.4,2,Rotterdam
1975-06-23 22:00:00,1975,344,2,37.1,2,Rotterdam
1977-08-07 22:00:00,1977,344,2,27.8,2,Rotterdam
1977-08-27 19:00:00,1977,344,2,36.5,2,Rotterdam
1981-05-21 16:00:00,1981,344,2,27.1,2,Rotterdam
1987-09-19 22:00:00,1987,344,2,31.2,2,Rotterdam
1998-06-02 14:00:00,1998,344,2,24.9,2,Rotterdam
1999-08-10 05:00:00,1999,344,2,30.3,2,Rotterdam
2001-08-18 21:00:00,2001,344,2,25.5,2,Rotterdam
2004-04-30 21:00:00,2004,344,2,26.0,2,Rotterdam
2005-07-04 04:00:00,2005,344,2,26.2,2,Rotterdam
2007-07-29 03:00:00,2007,344,2,24.4,2,Rotterdam
2008-05-16 07:00:00,2008,344,2,24.3,2,Rotterdam
2008-08-07 14:00:00,2008,344,2,25.4,2,Rotterdam
2016-06-23 01:00:00,2016,344,2,29.1,2,Rotterdam
2018-09-05 09:00:00,2018,344,2,25.4,2,Rotterdam
2020-06-14 10:00:00,2020,344,2,24.4,2,Rotterdam
2020-06-17 21:00:00,2020,344,2,26.8,2,Rotterdam
1975-06-23 23:00:00,1975,344,4,50.2,2,Rotterdam
1977-08-07 23:00:00,1977,344,4,28.9,2,Rotterdam
1977-08-27 20:00:00,1977,344,4,36.5,2,Rotterdam
1987-09-19 23:00:00,1987,344,4,31.8,2,Rotterdam
1999-08-10 05:00:00,1999,344,4,51.7,2,Rotterdam
2002-08-06 05:00:00,2002,344,4,33.3,2,Rotterdam
2002-08-24 15:00:00,2002,344,4,31.8,2,Rotterdam
2004-04-30 23:00:00,2004,344,4,33.8,2,Rotterdam
2005-07-04 06:00:00,2005,344,4,33.5,2,Rotterdam
2005-09-10 05:00:00,2005,344,4,31.0,2,Rotterdam
2006-08-14 11:00:00,2006,344,4,35.2,2,Rotterdam
2007-07-29 05:00:00,2007,344,4,31.9,2,Rotterdam
2008-05-16 08:00:00,2008,344,4,29.5,2,Rotterdam
2011-07-14 13:00:00,2011,344,4,28.7,2,Rotterdam
2016-06-23 04:00:00,2016,344,4,34.7,2,Rotterdam
2018-09-05 09:00:00,2018,344,4,37.0,2,Rotterdam
2020-06-17 23:00:00,2020,344,4,29.8,2,Rotterdam
2021-06-20 02:00:00,2021,344,4,33.9,2,Rotterdam
2021-10-21 02:00:00,2021,344,4,31.9,2,Rotterdam
1975-06-23 23:00:00,1975,344,8,96.3,2,Rotterdam
1977-08-27 19:00:00,1977,344,8,36.5,2,Rotterdam
1992-09-04 06:00:00,1992,344,8,35.3,2,Rotterdam
1999-08-10 05:00:00,1999,344,8,57.1,2,Rotterdam
2001-09-19 14:00:00,2001,344,8,44.6,2,Rotterdam
2002-08-06 07:00:00,2002,344,8,34.5,2,Rotterdam
2002-08-24 17:00:00,2002,344,8,43.4,2,Rotterdam
2004-04-30 23:00:00,2004,344,8,33.8,2,Rotterdam
2005-07-04 10:00:00,2005,344,8,47.9,2,Rotterdam
2006-08-14 15:00:00,2006,344,8,40.6,2,Rotterdam
2007-07-29 09:00:00,2007,344,8,35.1,2,Rotterdam
2008-08-07 14:00:00,2008,344,8,44.7,2,Rotterdam
2011-07-14 17:00:00,2011,344,8,47.2,2,Rotterdam
2013-10-13 15:00:00,2013,344,8,34.1,2,Rotterdam
2016-06-23 05:00:00,2016,344,8,47.8,2,Rotterdam
2018-09-05 10:00:00,2018,344,8,37.1,2,Rotterdam
2021-06-20 05:00:00,2021,344,8,34.4,2,Rotterdam
2021-10-21 06:00:00,2021,344,8,36.9,2,Rotterdam
1975-06-24 03:00:00,1975,344,12,105.1,2,Rotterdam
1981-05-22 02:00:00,1981,344,12,50.5,2,Rotterdam
1983-11-27 11:00:00,1983,344,12,36.6,2,Rotterdam
1987-07-18 02:00:00,1987,344,12,36.8,2,Rotterdam
1992-08-14 07:00:00,1992,344,12,36.7,2,Rotterdam
1992-09-04 07:00:00,1992,344,12,39.7,2,Rotterdam
1994-09-17 15:00:00,1994,344,12,37.9,2,Rotterdam
1998-09-14 00:00:00,1998,344,12,41.7,2,Rotterdam
1999-08-10 07:00:00,1999,344,12,57.7,2,Rotterdam
2001-09-19 18:00:00,2001,344,12,56.2,2,Rotterdam
2002-08-06 12:00:00,2002,344,12,40.4,2,Rotterdam
2002-08-24 18:00:00,2002,344,12,47.9,2,Rotterdam
2005-07-04 14:00:00,2005,344,12,50.9,2,Rotterdam
2006-08-14 19:00:00,2006,344,12,44.9,2,Rotterdam
2008-08-07 15:00:00,2008,344,12,44.7,2,Rotterdam
2011-07-14 18:00:00,2011,344,12,59.2,2,Rotterdam
2013-10-13 19:00:00,2013,344,12,38.0,2,Rotterdam
2016-06-23 11:00:00,2016,344,12,49.0,2,Rotterdam
2017-07-12 10:00:00,2017,344,12,39.0,2,Rotterdam
2017-09-08 20:00:00,2017,344,12,36.9,2,Rotterdam
2018-09-05 13:00:00,2018,344,12,37.1,2,Rotterdam
2021-10-21 03:00:00,2021,344,12,40.3,2,Rotterdam
1975-06-24 05:00:00,1975,344,24,111.6,2,Rotterdam
1977-08-07 23:00:00,1977,344,24,51.1,2,Rotterdam
1981-05-22 14:00:00,1981,344,24,55.1,2,Rotterdam
1982-10-10 09:00:00,1982,344,24,55.2,2,Rotterdam
1987-07-18 00:00:00,1987,344,24,48.6,2,Rotterdam
1998-09-14 01:00:00,1998,344,24,54.8,2,Rotterdam
1999-08-10 11:00:00,1999,344,24,57.7,2,Rotterdam
1999-10-04 18:00:00,1999,344,24,54.0,2,Rotterdam
2001-09-19 19:00:00,2001,344,24,58.5,2,Rotterdam
2002-08-25 03:00:00,2002,344,24,48.1,2,Rotterdam
2005-07-04 20:00:00,2005,344,24,51.0,2,Rotterdam
2011-07-14 22:00:00,2011,344,24,76.4,2,Rotterdam
2013-10-13 18:00:00,2013,344,24,61.3,2,Rotterdam
2016-06-23 21:00:00,2016,344,24,49.9,2,Rotterdam
2017-09-09 12:00:00,2017,344,24,58.4,2,Rotterdam
1975-06-24 11:00:00,1975,344,48,117.1,2,Rotterdam
1982-10-10 10:00:00,1982,344,48,77.6,2,Rotterdam
1983-09-13 06:00:00,1983,344,48,61.2,2,Rotterdam
1983-11-27 16:00:00,1983,344,48,66.1,2,Rotterdam
1994-09-17 16:00:00,1994,344,48,60.1,2,Rotterdam
1998-09-15 01:00:00,1998,344,48,82.9,2,Rotterdam
1999-08-10 10:00:00,1999,344,48,60.4,2,Rotterdam
1999-10-05 11:00:00,1999,344,48,68.6,2,Rotterdam
2001-09-21 04:00:00,2001,344,48,69.2,2,Rotterdam
2005-07-06 02:00:00,2005,344,48,61.3,2,Rotterdam
2011-07-14 18:00:00,2011,344,48,82.6,2,Rotterdam
2013-09-11 09:00:00,2013,344,48,75.5,2,Rotterdam
2013-10-13 16:00:00,2013,344,48,70.9,2,Rotterdam
2017-09-09 18:00:00,2017,344,48,69.8,2,Rotterdam
2018-05-01 07:00:00,2018,344,48,60.6,2,Rotterdam
1975-06-24 13:00:00,1975,344,72,117.4,2,Rotterdam
1981-05-24 14:00:00,1981,344,72,72.2,2,Rotterdam
1981-10-22 18:00:00,1981,344,72,67.6,2,Rotterdam
1982-10-10 08:00:00,1982,344,72,105.4,2,Rotterdam
1983-09-14 06:00:00,1983,344,72,70.5,2,Rotterdam
1983-11-28 16:00:00,1983,344,72,71.8,2,Rotterdam
1984-09-10 13:00:00,1984,344,72,69.4,2,Rotterdam
1987-07-18 01:00:00,1987,344,72,68.6,2,Rotterdam
1994-09-18 12:00:00,1994,344,72,77.7,2,Rotterdam
1998-09-16 00:00:00,1998,344,72,92.7,2,Rotterdam
1999-08-10 05:00:00,1999,344,72,76.8,2,Rotterdam
1999-10-06 12:00:00,1999,344,72,73.3,2,Rotterdam
2001-09-19 18:00:00,2001,344,72,83.3,2,Rotterdam
2006-08-14 12:00:00,2006,344,72,88.4,2,Rotterdam
2011-07-15 05:00:00,2011,344,72,93.8,2,Rotterdam
2013-09-10 23:00:00,2013,344,72,94.7,2,Rotterdam
2013-10-13 22:00:00,2013,344,72,82.8,2,Rotterdam
2016-06-23 04:00:00,2016,344,72,69.4,2,Rotterdam
2017-09-09 12:00:00,2017,344,72,70.9,2,Rotterdam
1975-06-25 10:00:00,1975,344,96,117.4,2,Rotterdam
1981-05-25 14:00:00,1981,344,96,80.6,2,Rotterdam
1982-10-10 13:00:00,1982,344,96,109.1,2,Rotterdam
1983-09-14 13:00:00,1983,344,96,81.9,2,Rotterdam
1984-09-11 03:00:00,1984,344,96,76.8,2,Rotterdam
1994-09-18 07:00:00,1994,344,96,89.5,2,Rotterdam
1998-09-16 02:00:00,1998,344,96,99.2,2,Rotterdam
1998-11-04 13:00:00,1998,344,96,80.1,2,Rotterdam
1999-08-11 02:00:00,1999,344,96,77.6,2,Rotterdam
1999-10-06 08:00:00,1999,344,96,75.4,2,Rotterdam
2001-09-19 18:00:00,2001,344,96,100.9,2,Rotterdam
2004-08-16 11:00:00,2004,344,96,76.2,2,Rotterdam
2006-08-14 21:00:00,2006,344,96,101.1,2,Rotterdam
2011-07-16 17:00:00,2011,344,96,100.4,2,Rotterdam
2013-09-12 08:00:00,2013,344,96,103.2,2,Rotterdam
2013-10-13 21:00:00,2013,344,96,99.4,2,Rotterdam
2017-09-11 23:00:00,2017,344,96,87.1,2,Rotterdam
1975-06-24 18:00:00,1975,344,192,120.5,2,Rotterdam
1977-08-28 03:00:00,1977,344,192,107.5,2,Rotterdam
1982-10-15 08:00:00,1982,344,192,155.2,2,Rotterdam
1983-09-18 13:00:00,1983,344,192,115.5,2,Rotterdam
1994-09-18 07:00:00,1994,344,192,117.6,2,Rotterdam
1998-09-17 02:00:00,1998,344,192,115.8,2,Rotterdam
1998-11-04 13:00:00,1998,344,192,107.8,2,Rotterdam
1999-10-06 10:00:00,1999,344,192,114.5,2,Rotterdam
2001-09-21 00:00:00,2001,344,192,125.4,2,Rotterdam
2006-08-18 07:00:00,2006,344,192,108.2,2,Rotterdam
2011-07-20 14:00:00,2011,344,192,122.7,2,Rotterdam
2013-09-16 02:00:00,2013,344,192,122.7,2,Rotterdam
2013-10-17 02:00:00,2013,344,192,107.9,2,Rotterdam
2017-09-16 10:00:00,2017,344,192,145.2,2,Rotterdam
1975-06-23 16:00:00,1975,344,1,38.0,5,Rotterdam
1977-08-27 18:00:00,1977,344,1,35.3,5,Rotterdam
1987-09-19 22:00:00,1987,344,1,29.4,5,Rotterdam
1975-06-23 17:00:00,1975,344,2,45.4,5,Rotterdam
1975-06-23 22:00:00,1975,344,2,37.1,5,Rotterdam
1977-08-27 19:00:00,1977,344,2,36.5,5,Rotterdam
1987-09-19 22:00:00,1987,344,2,31.2,5,Rotterdam
1975-06-23 23:00:00,1975,344,4,50.2,5,Rotterdam
1977-08-27 19:00:00,1977,344,4,36.5,5,Rotterdam
1999-08-10 05:00:00,1999,344,4,51.7,5,Rotterdam
2018-09-05 09:00:00,2018,344,4,37.0,5,Rotterdam
1975-06-23 23:00:00,1975,344,8,96.3,5,Rotterdam
1999-08-10 05:00:00,1999,344,8,57.1,5,Rotterdam
2001-09-19 15:00:00,2001,344,8,44.6,5,Rotterdam
